AC010733.5	ENSG00000232713	83.7151125272471	50.3630452710191	150.419247039703	2.98669880326439	1.57855175490795	0.00128563134163888	0.0213262707932798
AC010761.9	ENSG00000265474	44.9418377506668	22.8691932090061	89.0871268339882	3.89550807585573	1.96181150562053	0.00248986341830238	0.0355493179502673
AC016683.6	ENSG00000189223	134.788601671518	88.1504949256106	228.064815163332	2.58722104006103	1.37140331640267	0.00240629423985857	0.0345843205201515
AC093616.4	ENSG00000234231	10.2776582315388	3.49377974116811	23.8454152122801	6.82510546709726	2.77085133990539	0.00309114550724493	0.0418495728750343
AC099552.4	ENSG00000217825	197.404073347673	33.5387881261531	525.134643790713	15.6575318647611	3.96878490987258	6.49160341649192e-06	0.000247396670716204
AC137932.6	ENSG00000261253	13.6288096173251	4.00427881418656	32.8778712236023	8.21068480724191	3.03750255413588	0.00114770443125162	0.0193621857681023
ACOT2	ENSG00000119673	204.509258921703	138.99709174897	335.53359326717	2.41396124944216	1.27140251715079	0.00370936236580444	0.0480664802466882
ACOT7	ENSG00000097021	60.0798674614879	36.2404634690816	107.758675446301	2.97343535736607	1.57213071179243	0.0011744343984583	0.0196793894749557
ADA	ENSG00000196839	100.645694679618	48.4702989122915	204.996486214271	4.22932168388767	2.08042629649808	0.00201767291844514	0.0301696907312375
ADAM15	ENSG00000143537	401.686146155766	243.900455112677	717.257528241943	2.94077978620657	1.55619875524075	0.0027505871256466	0.0382790041652486
ADAP1	ENSG00000105963	35.3519241473832	18.7542120946367	68.5473482528764	3.65503748741754	1.86988620306801	0.000931164505138904	0.0163979834595729
ADCY3	ENSG00000138031	94.3202742419558	55.2761551963674	172.408512333133	3.11903951569452	1.64110183060094	0.000314716575472189	0.00676936680353567
AGK	ENSG00000006530	310.426409649609	216.770624389824	497.737980169177	2.29615051195351	1.19921721332542	0.00318129085508483	0.0428681105885094
AL359753.1	ENSG00000265589	8.30568993708785	1.20084682119437	22.5153761688748	18.7495821877439	4.22878654210197	0.000877704603517461	0.0157172572555181
ALAD	ENSG00000148218	56.2975849190739	75.723279687097	17.4461953830275	0.230394080329306	-2.11782444576889	0.00231379865870782	0.0336496961490942
ALDH1B1	ENSG00000137124	12.0522411080679	4.5820205521787	26.9926822198461	5.89099981382917	2.55851250740764	0.00163684701759125	0.0259642019449933
ANKH	ENSG00000154122	1422.51498687412	984.009961691947	2299.52503723846	2.33689203032514	1.22459107990044	0.000991432746838643	0.0172826645792674
AP000221.1	ENSG00000229962	12.4389425466911	2.52883652804393	32.2591545839854	12.756520331086	3.67316294548664	6.79245507225471e-05	0.00191205037384321
ARF6	ENSG00000165527	1633.57854410059	1097.20324670094	2706.3291388999	2.46657048002481	1.3025065116298	0.00064856702701718	0.0122486044759293
ARHGEF2	ENSG00000116584	6782.74006004379	4746.42746411897	10855.3652518934	2.28706018030519	1.1934943284455	0.00179209112551828	0.0276879941773162
ARL3	ENSG00000138175	21.7413115773742	7.89082010141616	49.4422945292903	6.26579923174486	2.64749854372645	8.85031089349757e-05	0.0023616188655306
ARMC9	ENSG00000135931	8.73935983608278	1.98287938854808	22.2523207311522	11.2222260515028	3.48828697359016	0.00026584764827978	0.00592397840537087
ARSB	ENSG00000113273	65.1103742449607	26.4520950027796	142.426932729323	5.38433468934526	2.42876809041837	4.17013586487253e-06	0.000165281944958935
ATE1	ENSG00000107669	168.618358473365	100.058925114196	305.737225191703	3.05557175277238	1.61144235965479	0.000238482549404611	0.00543645112239377
ATG4B	ENSG00000168397	729.869676849291	540.149315310717	1109.31039992644	2.0537106471908	1.03823293079477	0.00213629408197705	0.0315471749062051
ATP11A	ENSG00000068650	508.631036382628	374.118117391102	777.65687436568	2.07863997549394	1.05563990223288	0.00380414230353817	0.0489778744467281
ATP6V0A1	ENSG00000033627	83.0256105600134	115.328129227751	18.4205732245386	0.159723159890693	-2.64635457589581	0.00237769744264888	0.034277126178555
ATP9A	ENSG00000054793	30.7584244033558	5.01647568327724	82.2423218435131	16.3944424404714	4.03513493275466	0.0014746794497158	0.0237466529372979
B4GALT1	ENSG00000086062	3264.83190236281	2032.11391104006	5730.2678850083	2.81985564582621	1.49562131000663	0.000868248253494661	0.0156043213926132
BBS7	ENSG00000138686	71.1371577194534	43.9583524932842	125.494768171792	2.85485604108944	1.51341799811256	0.000739515019756513	0.0136229022493726
BCOR	ENSG00000183337	2700.28907457017	1838.01137010505	4424.84448350041	2.40740865669809	1.26748105953137	0.00185867082274532	0.0283672341345224
BEX2	ENSG00000133134	239.206686055163	295.161411942164	127.29723428116	0.431280069584786	-1.21330304743439	0.00363103758072228	0.0472575407725703
BNIP3	ENSG00000176171	483.116169782522	645.936201942152	157.476105463262	0.243795137956001	-2.03625874053182	0.00164458354195365	0.02603135802349
BRD9	ENSG00000028310	2234.24376276373	1567.60255982656	3567.52616863807	2.27578485775935	1.18636417833238	0.00235137660740576	0.0340598244654129
BRI3BP	ENSG00000184992	98.2312893031289	67.9364807739634	158.82090636146	2.33778530403841	1.22514244269184	0.00202036151446246	0.0301795308436739
BTBD6	ENSG00000184887	246.215931264556	177.249997132533	384.147799528602	2.16726547668922	1.11587588552405	0.00343156579598179	0.0451756974540986
C11orf84	ENSG00000168005	91.8291159926492	55.5355749775977	164.416198022752	2.96055632968733	1.56586830378163	0.000896794504895132	0.0159629421871334
C1orf112	ENSG00000000460	620.641579074541	842.559722276871	176.805292669881	0.209843039009859	-2.25261748847804	0.000547647822207993	0.0106960441280912
