gene_id	KNI1766A283	KNI1766A273	KNI1766A278	KNI1766A288	KNI1766A269	KNI1766A274	KNI1766A280	KNI1766A284	KNI1766A271	KNI1766A276	KNI1766A282	KNI1766A286	KNI1766A279	KNI1766A270	KNI1766A275	KNI1766A285	KNI1766A272	KNI1766A277
gene_id	CD45RA+Cyt-	CD45RA+Cyt-	CD45RA+Cyt-	CD45RA+Cyt-	CSF+	CSF+	CSF+	CSF+	IFN+	IFN+	IFN+	IFN+	IFN+	IL17A+	IL17A+	IL17A+	IL17A+GMCSF+IFN-	IL17A+GMCSF+IFN-
ENSG00000065457	8.18274	8.93837	7.86533	13.3141	5.92995	6.41908	5.5855	9.05398	8.76392	8.79983	7.25662	9.93726	9.44419	6.3684	5.79509	7.2657	6.28391	5.87011
ENSG00000065485	6.09941	13.022	13.3658	8.66962	7.94287	6.04488	5.96566	5.79338	5.15982	6.35987	6.09664	6.30168	7.2805	10.3739	6.51947	8.23446	6.15948	3.4687
ENSG00000065491	14.8344	10.3948	7.41361	16.157	9.00374	6.21759	10.5861	5.56048	8.91949	6.63987	9.33379	7.56202	7.66061	10.7485	6.38777	8.073	11.3546	6.31482
ENSG00000065518	21.486	13.279	13.9769	21.0829	10.3638	8.92339	17.4583	13.3917	10.8382	13.3997	15.6193	13.6213	12.1342	13.3419	9.35116	16.146	9.67474	8.71623
ENSG00000065526	172.239	220.575	270.424	176.77	405.658	377.574	234.386	222.041	429.821	369.473	242.517	200.975	366.744	316.72	326.237	213.934	365.027	361.99
ENSG00000065548	55.4971	55.8577	60.7172	55.7614	54.9201	48.1575	43.602	40.6701	49.0831	55.9189	45.2122	41.2518	54.6769	63.1077	51.0363	53.1203	60.3193	55.1435
ENSG00000065559	16.8926	18.3337	16.8467	19.1407	17.0282	15.7167	17.78	15.4296	18.0205	18.4796	16.7792	15.4634	20.9351	20.3155	16.1999	17.2762	19.0695	15.031
ENSG00000065600	1.30522	1.999	1.27546	1.01333	2.20333	1.3529	1.5499	1.04805	2.56695	1.87996	1.64555	0.824066	1.7251	2.85281	1.58048	0.48438	2.67533	1.42306
ENSG00000065613	24.8745	22.0746	29.7076	20.2948	33.9476	25.3597	33.8054	25.5899	42.5491	27.8394	38.9268	28.7454	31.4319	24.0904	19.8218	21.6356	25.5712	20.1896
ENSG00000065615	6.55122	4.45491	3.37465	7.79703	4.67868	3.56936	5.32231	5.93895	4.95239	4.79991	5.82688	6.8349	4.61976	5.90734	3.42437	6.78132	4.0441	3.20188
ENSG00000065621	1.63153	0.713927	0.90345	2.58963	0.84325	1.12262	1.52066	3.37705	1.03715	1.27997	2.0502	3.44169	1.16956	0.922121	0.460973	1.29168	0.62217	1.06729
ENSG00000065665	8.58435	19.1904	28.2993	4.25037	12.0503	24.2371	5.67323	2.99859	20.3541	39.7992	6.71709	4.60507	35.0575	15.4455	36.4169	10.172	8.95924	21.8795
ENSG00000065675	5.09539	2.14178	3.02922	5.17925	3.99864	3.2815	4.18181	4.68711	7.80455	5.55989	4.61294	6.54405	4.79519	4.23599	3.16096	5.32818	2.36424	1.86776
ENSG00000065717	2.91165	2.51302	1.70061	3.54666	0.979259	1.3529	3.01208	2.06699	1.27051	1.35997	3.72273	1.45423	1.69586	0.893305	0.658533	1.45314	0.248868	0.533647
ENSG00000065802	103.916	37.5811	30.0796	45.6563	52.9616	44.2427	101.592	69.6079	46.4384	40.7992	96.1165	58.7026	44.7356	47.8638	46.229	56.511	55.1864	37.3553
ENSG00000065809	406.878	405.911	305.499	378.086	524.502	399.681	412.186	400.792	425.361	427.552	356.06	388.765	387.007	519.183	445.563	455.317	595.541	430.208
ENSG00000065833	0.602411	0	0	0.0562962	0.190411	0.316636	1.08201	0.58225	2.69659	0.239995	3.56087	1.69661	0.526301	0.605142	0.131707	0.32292	0.342193	0.266823
ENSG00000065882	17.3444	14.25	9.11422	18.5215	18.4155	15.4576	19.0375	15.1676	22.0135	15.5597	20.8796	13.1366	17.3972	21.0071	13.9609	17.2762	20.2516	15.9205
ENSG00000065883	32.982	8.33867	12.0106	50.554	6.6916	6.1888	17.4876	24.7165	6.92298	6.71987	16.8602	31.4599	7.54365	7.69395	5.72923	25.8336	8.95924	5.24752
ENSG00000065911	212.325	259.984	236.624	179.275	229.174	229.533	207.745	147.6	253.376	274.275	203.158	155.845	253.882	205.431	215.604	179.705	224.728	182.863
ENSG00000065923	1.70683	1.65631	0.850306	1.35111	2.52975	2.56188	1.60839	1.19361	2.74845	1.35997	1.15998	1.64813	1.34499	2.93926	1.90974	1.29168	1.8354	0.622588
ENSG00000065970	51.9328	76.6472	57.2894	39.3229	21.0813	19.7178	31.9923	17.5548	32.022	21.1596	33.9901	21.9589	22.2801	24.9549	21.7974	20.6669	17.203	15.7426
ENSG00000065978	332.104	409.966	402.089	414.509	342.196	326.049	347.939	372.261	330.306	360.633	333.697	356.772	383.732	434.78	350.669	376.202	365.774	326.147
ENSG00000065989	1.38052	0.514028	0.63773	0.337777	8.3237	3.71328	1.72536	1.28095	3.13738	1.95996	1.15998	1.11491	2.30988	6.65656	2.43657	0.96876	15.3054	4.18023
ENSG00000066027	14.6336	8.93837	5.73957	18.1555	13.0568	7.65684	12.7501	12.0526	12.8866	11.0798	13.0026	13.5244	9.79505	13.8894	10.4048	10.6564	14.4343	9.78352
ENSG00000066044	26.9579	25.0446	23.1443	29.8933	21.5981	17.7604	24.2721	22.9989	21.8061	19.3996	22.4443	21.1833	20.3211	24.148	17.8462	22.4429	26.5044	18.7666
ENSG00000066084	40.9639	53.1448	43.2593	50.6103	28.8337	25.5612	39.3324	29.0543	35.6002	34.9993	38.7919	29.2301	35.5253	28.7587	31.6096	29.5472	21.7137	18.055
ENSG00000066117	58.7852	49.6322	50.3806	62.8266	45.9979	46.747	57.2294	54.4403	51.5723	44.3591	62.3422	61.1748	51.4021	49.0741	40.4339	48.2765	43.6141	39.312
ENSG00000066135	11.9478	5.16883	3.21522	14.3274	2.61136	2.64823	7.63254	7.30723	4.1486	3.23994	7.60731	8.48303	3.15781	3.40032	3.0951	7.42716	2.39535	2.57929
ENSG00000066136	25.0251	18.505	16.4215	30.6252	11.2343	11.0247	20.5289	14.8183	12.5495	9.83981	21.5271	18.6142	14.0055	14.1776	13.6316	17.2762	12.2256	10.9398
ENSG00000066230	1.63153	0.342685	0.478297	0.816296	0.761646	0.431777	1.84234	1.10627	0.311145	0.239995	1.53765	0.533219	0.672496	0.432244	0.592679	0.8073	1.27545	0.978352
ENSG00000066294	96.8877	9.68086	18.7333	52.834	63.815	118.134	159.231	281.052	94.6659	93.5982	184.113	249.207	88.4771	35.5881	61.3753	94.777	33.4105	82.7152
ENSG00000066322	7.58033	13.5646	7.81219	7.88147	9.90139	7.77198	9.00698	6.5212	11.4864	7.67985	7.14871	6.641	9.29799	12.7944	9.0219	7.2657	9.8925	9.24987
ENSG00000066379	8.33335	6.82515	6.80245	8.9511	5.24991	4.95104	6.40432	5.1238	5.05611	4.31991	5.85385	4.7505	5.37997	6.42603	3.29266	3.55212	4.82181	4.536
ENSG00000066422	57.8565	69.9078	71.0537	69.1318	37.1574	43.0625	44.3331	42.1258	46.0754	47.8391	40.4374	39.9914	45.9637	48.4978	39.3144	54.8964	31.3885	34.3313
ENSG00000066427	8.83536	5.82565	2.7635	6.10814	6.39238	3.94356	7.6033	5.09468	6.7674	3.59993	6.50128	5.57456	3.62563	6.33958	4.87314	5.81256	7.18606	4.62494
ENSG00000066455	14.9348	5.05461	4.49068	8.1911	6.41958	4.20263	7.66178	6.31741	7.02669	4.9999	8.63241	8.57998	5.67236	5.50391	3.35852	5.81256	5.97283	4.536
ENSG00000066557	6.77712	4.79759	5.10184	4.27851	3.53621	3.33907	4.76668	2.7948	4.38196	4.47991	4.69387	4.07185	3.85954	5.73444	3.55608	4.8438	3.57748	2.93506
ENSG00000066583	6.97792	6.48246	5.28784	7.45925	5.14111	3.94356	7.54481	5.64782	5.31539	4.23992	7.66126	6.2532	4.85367	5.79207	4.41217	5.6511	6.28391	4.26917
ENSG00000066651	7.58033	10.4233	9.67223	4.36296	3.18259	3.88599	4.41576	2.0961	5.6784	4.63991	6.04269	3.05389	6.31562	4.84114	4.28046	4.0365	1.95983	2.49035
ENSG00000066654	41.742	29.8707	28.6181	45.4311	25.2159	23.3447	35.56	34.5565	27.9512	25.1595	34.6375	36.5497	24.2391	28.4129	20.8755	29.8701	26.2556	21.6127
ENSG00000066697	0.527109	0.342685	0.345437	0.562962	0.516831	0.201496	0.906547	0.989824	0.648219	0.399992	0.94417	1.30881	0.263151	1.21028	0.329266	0.48438	0.871037	0.622588
ENSG00000066735	0.200804	0.0571142	0.0265721	0	2.96498	1.3529	1.75461	3.14415	0.129644	0.119998	0.161858	0.290847	0.0877169	1.81543	0.39512	1.93752	8.0571	2.93506
ENSG00000066739	38.981	28.6999	34.8891	35.5229	30.5202	33.9377	29.6236	38.2829	33.9407	36.9593	26.7065	29.3755	32.7184	29.6808	34.7705	28.5784	33.0683	31.3962
ENSG00000066777	56.978	19.733	17.6439	45.2622	31.5267	27.5474	53.1938	44.7168	38.4005	30.6394	58.9971	51.9161	29.736	24.8685	20.4145	35.5212	29.7708	19.567
ENSG00000066827	4.61848	5.22595	3.58723	5.88296	3.83543	3.02244	3.91862	4.59977	4.8746	2.75995	4.2083	4.3627	3.62563	3.74612	3.55608	2.74482	3.60858	2.22353
ENSG00000066855	7.50503	4.59769	4.51725	4.02518	3.64502	2.53309	5.08836	3.08592	5.39318	2.67995	5.26037	3.00542	3.36248	3.51559	2.04145	4.0365	2.73755	2.66823
ENSG00000066923	2.78615	2.65581	2.44463	2.75852	1.33288	1.66954	1.78385	1.65941	1.65944	1.79996	1.80741	1.93898	1.52043	1.35437	2.23901	2.26044	1.30656	1.33412
ENSG00000066926	3.28816	2.14178	1.1426	3.63111	1.03366	0.402992	1.95931	0.81515	1.14086	0.959981	1.5916	1.06644	0.994125	1.18147	0.460973	1.45314	0.933254	0.444705
ENSG00000066933	18.75	13.2505	11.5854	16.7481	14.2809	9.18245	15.7037	14.6727	15.1165	10.7998	15.2955	14.0576	9.56114	13.2267	10.4048	10.8178	14.8387	10.1393
ENSG00000067048	340.739	197.073	215.287	218.683	231.023	227.748	292.435	237.209	214.301	223.076	279.151	228.557	215.55	213.903	191.699	229.758	242.646	203.053
ENSG00000067057	323.746	250.36	239.653	176.573	503.203	402.071	481.493	493.777	478.385	371.393	585.035	410.821	397.241	451.148	393.605	304.352	573.423	384.048
ENSG00000067064	48.0925	33.8973	25.2966	36.8177	36.9126	35.7511	51.8779	52.1405	42.1342	41.7192	51.12	49.9287	35.6715	40.0258	34.0461	43.1098	40.2233	37.9778
ENSG00000067066	34.5382	14.9068	25.3498	21.3363	17.0282	41.5081	27.5766	14.9056	19.7577	35.5193	26.194	17.6447	37.9229	18.673	41.5534	22.7659	13.9988	36.3769
ENSG00000067082	797.893	883.242	524.4	344.815	1255.08	1350.34	949.564	564.986	1264.05	1296.89	951.049	673.359	1292.8	1229.42	1150.46	799.711	1201.91	1156.15
ENSG00000067113	1.83233	1.97044	1.43489	2.75852	2.04012	1.23776	1.31596	1.68852	1.7113	1.23998	1.51067	1.93898	1.46195	1.95951	1.25121	2.58336	2.73755	1.60094
ENSG00000067141	8.96086	4.22645	2.89636	6.67111	9.52057	8.20376	10.9078	11.0045	5.10796	4.75991	8.28172	6.35015	5.32149	8.47199	5.59753	7.10424	15.0565	10.6729
ENSG00000067167	101.205	21.8462	12.356	74.3392	38.3815	30.2532	80.3902	60.6704	36.8447	34.3193	69.9225	67.0402	34.9406	41.2361	28.4486	62.485	35.8992	31.663
ENSG00000067177	0.301205	1.1994	0.717446	0.506666	0.516831	0.230281	0.0877304	0.2329	0.518575	0.239995	0.134881	0.242372	0.204673	0.979754	0.329266	0.48438	1.39988	0.266823
ENSG00000067182	7.37953	2.22745	2.52435	6.53036	15.8585	12.061	15.1481	30.4225	19.7058	11.1998	18.7215	22.1044	14.1224	11.296	4.74144	9.84906	11.9145	5.87011
ENSG00000067191	4.76908	1.97044	1.8069	2.19555	6.6644	6.73572	8.39287	13.3917	6.74147	3.95992	9.87332	8.43456	5.20454	5.64799	4.80729	3.87504	7.15495	4.62494
ENSG00000067208	10.6928	35.5821	21.5499	3.63111	24.1006	11.3989	6.95994	3.60995	26.551	9.23982	8.4166	4.99287	8.97636	23.6294	8.0341	8.55738	29.6153	7.47105
ENSG00000067221	1.93273	2.74148	1.96633	1.71704	0.408024	0.287851	0.643356	0.203787	0.337074	0.51999	0.539526	0.242372	0.438584	0.893305	0.592679	0.8073	0.186651	0.355764
ENSG00000067225	1088.71	971.741	859.925	1321.24	1054.28	839.863	1398.74	1434.37	887.126	795.224	1371.23	1262.08	865.327	1159.08	983.98	1199	1303.82	1060.98
ENSG00000067248	13.4538	9.96643	9.69881	11.7096	7.07242	6.1888	9.03623	6.49208	9.80107	9.23982	8.03893	7.85286	8.06995	9.07713	7.17801	8.23446	6.03505	5.60329
ENSG00000067334	139.935	135.646	139.822	187.354	146.018	155.353	147.182	187.514	166.125	164.837	145.213	177.95	183.591	141.574	111.885	181.158	119.705	120.159
ENSG00000067365	5.5974	5.08316	5.2347	6.69925	2.36654	2.73459	4.445	3.14415	4.25231	3.27994	4.47806	4.60507	3.53791	3.51559	3.68778	2.4219	2.42646	2.22353
ENSG00000067369	55.472	28.7284	19.9025	43.2637	19.5852	16.1485	38.3967	28.8505	23.9322	16.3197	35.5008	26.3216	15.3212	20.7765	15.2121	27.4482	18.1362	11.6513
ENSG00000067533	41.4408	40.751	44.4285	51.7925	36.423	35.1178	42.286	48.5596	33.7852	41.5592	38.9537	49.0077	39.3556	42.3023	36.5486	52.313	39.1656	33.175
ENSG00000067560	144.553	122.367	95.1014	139.812	157.633	119.746	169.349	148.823	165.036	139.677	162.02	153.082	142.657	188.92	126.175	142.246	175.296	130.832
ENSG00000067596	46.0844	36.2675	28.1664	44.0518	30.7378	27.2019	41.7596	40.117	42.9899	31.9994	42.1909	40.3307	36.344	29.796	26.6706	31.3232	28.7753	20.5454
ENSG00000067606	2.43474	0.599699	0.664302	1.88592	0.625637	0.633273	1.43293	1.51385	1.08901	0.51999	1.72648	1.16339	0.497062	0.576326	0.460973	1.13022	0.808821	0.444705
ENSG00000067646	15.0854	11.5085	12.9937	17.0578	12.0503	9.61423	10.8201	13.3626	11.4086	9.83981	12.9756	14.6393	12.2219	13.7454	9.48287	13.0783	15.5853	11.1176
ENSG00000067704	16.4659	20.9895	16.8998	17.9867	14.4169	11.255	13.8614	7.88948	18.7983	14.2397	14.783	9.45252	13.5669	16.3388	10.9975	11.948	13.5011	10.495
ENSG00000067798	0.251004	0.114228	0.425153	0.140741	0.32642	0.230281	0.0877304	0.203787	0.155572	0.479991	0.161858	0.145423	0.29239	0.23053	0.263413	0.32292	0.217759	0.0889411
ENSG00000067829	14.8344	10.8517	10.5491	15.1437	5.73954	4.8359	8.53909	8.00593	6.81926	6.55987	8.03893	8.87083	7.25126	9.27884	7.96825	8.073	6.81276	3.91341
ENSG00000067836	0.677712	0.399799	0.239149	0.619259	0.489629	0.287851	0.643356	0.756925	0.62229	0.399992	0.863241	0.630168	0.409345	0.547509	0.19756	0.8073	0.839929	0.266823
ENSG00000067840	1.33032	0.171343	0.345437	0.759999	1.38728	0.949909	1.87158	1.80497	1.37422	0.319994	1.78043	2.13288	0.701735	0.461061	0.263413	0.64584	0.559953	0.622588
ENSG00000067900	62.7009	35.9248	28.3524	53.2563	58.7555	41.0476	59.7151	47.6571	64.0181	45.6791	60.4269	53.6127	44.6479	52.9931	33.5193	48.7609	57.2396	35.5764
ENSG00000067955	25.0502	29.8993	14.1098	32.3703	38.6263	49.2801	43.5727	64.8917	49.4202	51.199	43.3509	50.5104	50.2618	41.9565	32.4657	43.1098	35.1215	37.8889
ENSG00000067992	5.5723	4.48346	3.64037	4.84148	2.96498	1.5544	3.97711	4.77445	4.64125	3.31993	4.18132	6.20473	2.36836	3.14098	2.17316	3.55212	1.77318	1.77882
ENSG00000068001	0.853415	2.08467	2.15234	1.60444	2.99218	3.10879	1.16974	1.6303	3.65595	2.39995	2.07717	1.35728	2.98237	3.28506	2.23901	0.64584	2.98641	2.40141
ENSG00000068024	20.8083	36.7244	65.1547	18.24	18.0347	29.7926	17.2829	11.7323	18.1761	22.5196	14.2974	12.1186	22.4263	20.3155	34.7047	12.1095	18.5095	18.6776
ENSG00000068028	48.7702	58.8562	57.3691	40.1674	34.002	37.5358	39.1862	17.846	37.493	31.7594	33.5855	17.9355	38.8878	46.6536	37.273	23.2502	34.8415	29.2616
ENSG00000068078	1.07932	0.713927	1.16917	0.591111	1.06086	2.7058	1.72536	1.92142	0.777862	1.55997	1.07905	0.87254	1.69586	1.18147	1.58048	1.45314	1.49321	2.31247
ENSG00000068079	5.12049	4.48346	9.16736	4.13777	3.67222	18.1346	4.62047	2.38722	3.52631	12.0398	5.12549	2.56915	14.6195	4.46652	23.2462	4.35942	4.60406	15.7426
ENSG00000068097	3.61446	3.71242	9.3268	8.3037	2.01292	4.23141	2.51494	4.30865	2.64473	5.35989	2.21205	6.49558	6.37409	2.16122	6.84874	5.16672	1.77318	4.26917
ENSG00000068120	7.05322	8.16733	9.0345	6.10814	5.38592	5.44039	4.67895	3.4935	5.26354	5.95988	5.61107	3.44169	7.60213	5.70562	5.20241	3.39066	5.19512	4.536
ENSG00000068137	0.426708	0.114228	0.159432	1.26667	0.0272016	0.0287851	0.175461	0.378462	0.0259287	0.0399992	0.188834	0.193898	0	0.0576326	0	0.16146	0.0311085	0.266823
ENSG00000068305	37.1989	13.993	18.5473	38.0563	12.3767	12.2912	23.7749	14.4107	11.3827	11.0398	22.0936	17.3539	13.8593	12.6215	9.87799	21.3127	11.3857	12.7186
ENSG00000068308	36.1697	20.2184	17.9361	43.8548	23.2574	16.8681	25.9389	36.8855	24.6064	16.8397	24.4135	40.5246	18.7714	25.6177	20.6121	26.9638	27.531	21.7016
ENSG00000068323	47.2139	9.30961	6.98845	39.52	12.4039	9.90208	34.1564	23.2026	15.661	9.79981	28.3251	30.1026	11.2278	15.1574	8.49507	22.6044	12.7234	9.9614
ENSG00000068354	28.74	32.8978	32.7899	29.4429	21.6797	18.6815	19.3007	14.5562	25.0472	19.1996	19.8545	17.3054	20.8181	26.2516	21.534	16.4689	22.6159	15.031
ENSG00000068366	48.7953	60.8552	64.4107	39.2385	78.0415	70.2357	53.7202	48.5596	79.3679	74.3585	48.8271	42.9484	68.5069	75.7868	63.0874	49.2453	92.7033	69.8188
ENSG00000068383	4.76908	7.6533	10.2037	5.23555	1.30568	1.9286	2.95359	2.47456	2.33359	2.11996	2.53577	2.61762	2.3976	2.79518	2.69998	3.2292	1.30656	1.33412
ENSG00000068394	12.9518	6.6538	5.899	9.11999	7.80687	6.07366	11.6974	6.46297	9.77514	6.67987	10.9254	8.38608	8.30387	7.69395	5.59753	6.78132	7.52825	5.33647
ENSG00000068400	49.3475	32.8121	34.092	36.1422	33.7844	32.4696	33.3375	24.3089	33.9407	26.5995	41.2198	31.1206	33.9757	32.9082	26.3413	22.9273	34.9037	28.1054
ENSG00000068438	64.4579	61.3692	60.85	53.5659	43.4682	45.682	45.8245	39.6221	46.2569	46.6391	46.2913	39.6036	52.8933	57.258	44.8461	41.3337	44.3918	37.8
ENSG00000068650	16.2902	15.1353	13.7643	18.8592	23.1758	16.1197	19.1252	19.2725	19.4725	15.7197	14.756	17.5962	14.9119	21.4681	17.3853	16.9533	29.2731	18.5887
ENSG00000068654	105.999	131.677	145.96	168.607	104.128	112.32	110.511	143.816	110.482	114.758	106.988	131.22	118.184	110.165	126.768	113.829	105.458	94.7223
ENSG00000068697	27.8113	6.99649	7.5199	23.2222	7.26283	8.80825	18.4526	12.4893	9.72328	10.0398	14.0007	13.8637	8.4793	10.2586	6.65118	17.5991	6.00394	6.4927
ENSG00000068724	11.3203	3.16984	3.4278	10.4993	3.45461	3.6845	7.95422	5.5896	3.68188	3.91992	7.8501	5.67151	4.94138	4.46652	4.0829	5.00526	4.44851	4.71388
ENSG00000068745	40.6627	23.1884	24.0212	39.0414	25.9504	26.396	37.6656	39.593	27.1474	24.8395	37.551	43.0938	29.5606	24.5227	20.4145	32.292	26.6289	23.2136
ENSG00000068784	2.76105	1.1994	1.03631	3.37777	0.788847	0.805983	1.49142	1.22272	0.959364	0.959981	1.86136	1.55118	1.0526	1.00857	0.856093	1.29168	0.591061	0.622588
ENSG00000068793	1.45583	0.599699	1.27546	0.703703	5.49473	4.0587	3.5677	2.27077	3.99303	2.67995	3.45296	1.59966	3.24553	4.89877	1.11951	1.45314	5.72396	3.11294
ENSG00000068796	14.2069	11.3372	6.24444	17.9022	15.9946	14.8819	9.41639	8.23883	15.8165	13.3197	9.57658	8.5315	13.9762	18.8747	14.356	13.2397	20.2516	16.632
ENSG00000068831	16.7169	23.6738	20.3011	23.3066	11.7511	10.3339	11.4049	13.45	11.7717	8.39983	10.1701	12.1671	11.8125	13.8606	9.94384	9.84906	11.9768	8.18258
ENSG00000068878	84.8395	66.795	52.347	82.1925	112.452	92.5729	127.852	117.935	149.946	101.238	200.11	179.695	118.242	90.1662	71.1215	98.1677	105.209	94.7223
ENSG00000068885	5.07029	1.17084	1.03631	1.40741	1.27848	1.61197	2.54418	2.29989	1.40015	1.75997	3.83063	3.15084	1.52043	0.979754	1.25121	1.93752	1.24434	1.512
ENSG00000068903	29.9448	10.7375	9.24708	26.9096	9.03094	5.72824	21.3185	14.9347	9.61956	7.23986	21.7968	19.1959	8.30387	10.7773	7.37557	16.7918	10.9191	6.31482
ENSG00000068912	27.5101	4.59769	4.41096	14.1867	8.65012	10.7081	21.8449	15.779	9.41213	12.7997	27.8665	17.5962	12.9821	7.49223	5.86094	13.0783	10.6702	10.9398
ENSG00000068971	7.32933	2.68437	1.91319	5.03851	2.91057	1.69832	4.67895	1.95054	2.67066	1.35997	4.90968	2.2783	2.22216	3.37151	2.43657	1.29168	4.29297	1.9567
ENSG00000068976	3.99097	2.7986	3.69352	19.1126	0.761646	1.06505	2.45645	10.6843	1.03715	0.879983	1.67253	9.21015	1.49119	1.49845	1.64633	8.55738	1.0888	1.24518
ENSG00000069011	0.0251004	0.171343	0.372009	0.0562962	0.544033	0.402992	0.116974	0.058225	0.129644	0.119998	0.0269763	0.0969489	0.0877169	0.77804	0.592679	0	1.11991	0.266823
ENSG00000069020	181.351	131.791	160.442	238.443	243.128	166.177	213.916	353.164	124.406	114.318	150.716	163.213	121.459	214.451	206.582	243.643	335.038	200.029
ENSG00000069188	4.21687	64.7389	27.0769	18.2681	4.18905	2.10131	1.14049	3.55172	5.26354	1.95996	0.485573	1.84203	1.40347	8.76015	3.49022	4.35942	0.248868	0.533647
ENSG00000069248	18.6998	19.9043	17.6439	19.4504	11.6151	10.5641	14.3	11.9361	15.6091	12.8397	14.5672	11.7308	12.2804	13.1402	10.9975	10.6564	12.6923	9.78352
ENSG00000069275	12.8012	16.1062	17.7236	12.4415	9.76538	10.1611	7.36935	6.55031	12.0569	12.8397	6.63616	6.98032	12.3973	11.1231	11.2609	10.0105	10.4213	10.9398
ENSG00000069329	35.1657	48.1758	34.4108	44.277	34.6549	27.7489	30.4132	22.1546	43.9492	33.1193	26.9763	24.1403	31.5196	39.7377	24.6291	33.9066	26.0378	21.7906
ENSG00000069345	83.4088	59.0275	61.9661	81.0384	76.1646	66.9254	83.9287	72.8394	79.5494	76.3985	82.0618	70.5788	80.0563	81.0314	71.5167	72.0111	85.3617	69.8188
ENSG00000069399	5.6978	8.99549	11.0274	8.27555	27.6369	41.0188	6.52129	7.13256	37.6485	39.1592	6.31245	4.50812	46.1976	25.2431	30.3584	10.6564	22.1492	26.5044
ENSG00000069424	33.3585	33.1262	29.2824	49.6814	25.3791	15.7167	28.6878	42.9118	23.3877	18.5996	23.2805	32.2355	20.7889	31.1792	25.6169	31.4847	32.6017	19.7449
ENSG00000069431	3.86547	2.82715	3.66695	2.78666	3.15539	3.62693	3.53846	3.05681	2.77438	4.11992	4.04644	3.24779	3.18705	3.14098	3.16096	4.35942	1.95983	2.49035
ENSG00000069493	94.8797	62.7685	106.687	88.4977	29.3506	34.9451	28.3661	26.1139	46.5162	58.3188	29.566	40.1368	46.0514	45.7891	76.6532	56.9954	42.8675	52.831
ENSG00000069509	1.12952	0.428356	0.372009	0.985184	0.380823	0.575702	0.672599	0.611362	0.544504	0.319994	0.94417	0.727117	0.55554	0.489877	0.39512	1.13022	0.342193	0.355764
ENSG00000069667	42.5704	46.8336	41.1336	18.5778	107.338	120.667	37.3146	33.4502	105.971	103.278	32.4255	24.8189	99.5587	117.513	168.979	59.7402	114.915	146.486
ENSG00000069696	1.07932	0.742485	0.531441	1.06963	0.16321	0.287851	0.614112	0.873374	0.129644	0.0799984	0.566502	0.533219	0.116956	0.144081	0.329266	0.64584	0.0933254	0.355764
ENSG00000069702	16.9428	10.1663	23.8086	23.9822	74.8317	96.9483	38.7476	61.4856	45.1419	38.5992	20.6908	33.3989	42.7181	41.1497	41.29	27.7711	53.1333	53.1868
ENSG00000069849	74.6989	78.1893	73.206	102.656	153.499	133.822	116.038	185.679	140.145	146.037	122.095	189.487	146.663	148.778	105.168	146.283	182.638	139.815
ENSG00000069869	19.0763	19.2475	31.5145	20.52	21.6525	14.738	19.1252	14.4398	12.4199	13.5597	14.1356	11.9247	12.4266	19.9697	12.0511	16.9533	31.5129	19.8339
ENSG00000069943	3.81527	1.97044	2.12577	2.56148	1.00646	1.09383	1.60839	0.727812	1.40015	1.23998	1.4837	1.59966	1.60814	1.26792	1.64633	2.74482	0.777712	0.978352
ENSG00000069956	101.13	45.4343	54.0742	50.5822	108.997	95.5666	108.552	102.942	90.4913	104.798	108.256	97.676	96.6348	115.438	105.563	85.7352	141.73	110.643
ENSG00000069966	1.80723	2.42735	1.19574	2.56148	0.625637	0.633273	0.701843	0.756925	0.933435	0.559989	0.836265	0.533219	0.760213	0.806856	0.724386	0.8073	0.528844	0.711529
ENSG00000069974	30.5974	41.779	29.1761	25.7555	105.733	52.3601	37.0807	33.5958	144.138	100.758	68.8704	54.6792	98.5938	92.6732	55.7777	46.339	136.971	55.7661
ENSG00000069998	23.1175	35.0967	32.2585	18.0992	9.57497	7.34021	14.1831	5.53137	12.3162	10.5598	13.8388	7.31964	10.1752	15.0997	10.8658	8.23446	7.59047	5.33647
ENSG00000070010	16.2902	6.31112	5.84586	17.1704	9.41176	8.40526	16.1131	17.5257	8.94542	7.75985	14.0007	14.1545	8.74245	9.50937	8.49507	14.047	9.73695	7.73788
ENSG00000070018	3.11246	1.48497	2.33834	2.02666	0.32642	0.805983	1.95931	0.378462	0.440789	0.799984	1.64555	0.387796	0.643257	0.922121	0.658533	0.48438	0.124434	0.177882
ENSG00000070047	76.6819	83.044	90.2387	102.966	77.579	75.0428	78.6064	84.368	83.7498	70.3186	83.1948	82.1157	82.717	71.4068	69.2118	60.7089	71.3317	61.3694
ENSG00000070061	20.4067	12.1368	8.21077	18.4089	7.94287	6.21759	16.4056	8.70463	9.33435	6.79987	13.5151	11.2945	8.4793	9.33648	10.0097	11.4637	9.67474	7.91576
ENSG00000070081	32.1788	31.3271	56.4922	34.3126	7.67086	6.47665	13.9784	11.2956	7.72677	8.71983	14.0007	10.422	8.65473	12.6503	7.0463	19.5367	7.87045	6.4927
ENSG00000070087	0.57731	0.399799	0.212577	0.816296	0.353621	0.287851	0.350921	0.436687	0.440789	0.319994	0.377668	0.387796	0.146195	0.345795	0.0658533	0.64584	0.0933254	0.0889411
