ZFP3	ENSG00000180787	66.0931203158	101.7295800379	30.4566605936	0.2993884432	-1.7399095625	3.79E-005	0.001134544
RARA	ENSG00000131759	2061.1512958638	1191.8317697684	2930.4708219591	2.4587956927	1.2979518629	3.95E-005	0.0011731701
ZNF692	ENSG00000171163	141.8345966972	210.079367954	73.5898254403	0.3502953486	-1.5133562633	4.06E-005	0.0011964754
MYB	ENSG00000118513	189.2519782233	348.0211590622	30.4827973844	0.0875889198	-3.5131078129	4.75E-005	0.0013669965
ETS2	ENSG00000157557	4812.1219574757	2865.188039013	6759.0558759383	2.3590269762	1.2381919163	5.92E-005	0.0016535305
AHRR	ENSG00000063438	64.8836884244	23.8766603033	105.8907165455	4.4349048485	2.1489031516	6.60E-005	0.0018095928
ETV1	ENSG00000006468	20.6178519705	5.5490132805	35.6866906605	6.431177735	2.685082961	8.18E-005	0.0021744595
C11orf95	ENSG00000188070	69.6792705878	13.6066775881	125.7518635875	9.2419227819	3.2081930356	8.58E-005	0.002253433
SREBF1	ENSG00000072310	493.3435577415	697.9114081245	288.7757073584	0.4137712953	-1.2730945307	0.000104544	0.0026487427
SOX30	ENSG00000039600	13.3335014512	3.6896576363	22.9773452661	6.2275006332	2.6386532631	0.0001145437	0.0028709319
KDM5B	ENSG00000117139	2241.138538183	1363.344952795	3118.9321235711	2.2877057763	1.1939015179	0.0001250571	0.0030722702
CBFB	ENSG00000067955	978.4162885857	588.5823339887	1368.2502431827	2.3246539425	1.2170159667	0.0001344107	0.003274995
TRPS1	ENSG00000104447	119.9243744844	194.7872095756	45.0615393932	0.2313372602	-2.1119304431	0.0001844807	0.0042357011
KLF13	ENSG00000169926	1762.5139471111	1081.3399524179	2443.6879418043	2.2598702067	1.1762399153	0.0001933537	0.0044076925
PRDM1	ENSG00000057657	2105.469013646	1001.7135895338	3209.2244377581	3.2037345518	1.6797546169	0.000200089	0.0045127813
ZNF443	ENSG00000180855	22.6586229453	8.7466046259	36.5706412647	4.1811243138	2.0638909385	0.0002029907	0.0045643732
KLF3	ENSG00000109787	811.2781811459	492.2642664985	1130.2920957933	2.2961083563	1.1991907262	0.0002056573	0.0046056829
ZBTB7B	ENSG00000160685	200.5512613801	114.2970542123	286.805468548	2.5092988662	1.327284311	0.0002141489	0.0047273733
TBX21	ENSG00000073861	3320.4255148212	1540.4286714435	5100.4223581988	3.3110409153	1.7272848385	0.0003828775	0.0076667988
KLF9	ENSG00000119138	1456.9167453828	904.6690705639	2009.1644202018	2.2208832882	1.1511335784	0.000387007	0.0077312975
SOX8	ENSG00000005513	515.1631850696	217.8941878655	812.4321822737	3.7285628875	1.8986196748	0.0004328246	0.0084757198
TSC22D2	ENSG00000196428	1581.9509555024	997.0494940231	2166.8524169818	2.1732646473	1.1198638681	0.0004697067	0.0090197032
ZNF229	ENSG00000167383	13.2547846717	23.6769065325	2.8326628108	0.119638214	-3.0632498161	0.0004756051	0.0091102582
ZNF517	ENSG00000197363	40.0909980846	61.7606495147	18.4213466544	0.2982699631	-1.7453093945	0.0005617548	0.0104367024
