gene	CD45RA+Cyt-	CSF+	IFN+	IL17A+	IL17A+GMCSF+INF-
PITPNM2	328.926942211642	94.3481803074882	104.835008076708	150.523558957599	98.4363220925148
EXOC1	229.420271565489	173.017574659556	207.890088040379	199.186725497628	172.868859349147
RBM27	1191.8924720854	1205.77347284169	1187.94723142542	1071.78725348498	1050.73768001197
OSBPL8	762.166744066137	920.818804842708	849.337301844645	840.557811487498	922.292936410904
DTX2	68.2962377864748	58.3515729164532	66.0193983605177	60.845739341863	59.6464199604155
NLRC4	14.5876366897577	10.1516756063064	9.21997623099014	8.85277992358166	4.02903908490557
PUS7	933.369560551731	941.081148675423	978.984640743163	1194.16313820541	1383.69172090655
NRCAM	23.1964535360073	2.45689995255957	0.624696744022212	7.28748888591191	0
SLC26A4	5.89977096428853	13.5257038205358	7.03849414720253	13.8637711312108	14.9444869198192
DLD	356.186671824096	222.218172147516	219.526693323759	216.231532342179	233.516499055815
WDR7	176.067563867947	244.300260681853	223.388054160507	177.630468810501	267.829095136943
TXNL1	701.744449945774	789.342705373163	715.011250433411	704.172138471386	771.281814636325
ABCC6	16.1422591782575	17.6318793234913	14.9529740686453	10.6945532919691	15.5632035594361
CMTM6	414.69694041837	621.49054560728	536.649747891964	693.161950302834	795.545973105087
ITGA6	352.565749414789	887.96355535168	488.806464643412	500.516289656858	717.362214056063
MLTK	4.7678213487745	24.3020209483363	32.8543464678505	32.4776869024552	51.0353890104182
FH	239.462191804727	147.487049884598	168.431307989977	206.301974045364	198.268447087866
SEL1L3	426.204800048035	742.663337203668	795.324826032002	715.027293101179	927.849306117507
CDV3	7016.7952933188	8754.04367437985	8300.63086797039	9423.2617966648	11066.5596317232
MYO15A	123.277161658518	99.925806781465	111.546086786137	61.0590420215456	22.6469038877361
ALKBH5	456.471632827738	514.723088075477	443.13933058264	471.452734410047	544.059849595642
NLRP1	1107.62711506136	445.658627538332	477.78010935158	494.479008174605	446.373771861606
SPAG7	350.942529035595	390.852487710658	343.496282234698	400.513221865951	455.66928331065
ORC6	86.4291466436324	84.9830606761367	69.9652202708512	77.3496118823036	83.5307571273854
ZC3HC1	165.550157228579	101.703414162711	106.049253734748	126.144839110254	113.86799793309
ESR1	10.7318236263094	8.81835006337736	10.9346886240483	10.0306189988811	11.3368728962385
TMEM101	41.6373009593111	32.8712662868641	35.1534884406833	31.974327648378	27.7429265783243
CD200	1844.87132959573	4356.55779362474	3138.56469163332	2293.20380262021	1774.56755956156
PSME1	865.242748687067	857.763268199507	795.612206420253	1118.75309459823	1313.99686333377
PPP2R3C	167.236103117127	174.358842970575	175.750969003094	160.812326406084	158.372639395394
HAUS4	24.6594761199103	15.2011140296008	14.8046719033452	11.0780347903827	11.4684006150998
JPH4	6.90451374388528	9.44496844548293	3.92349365567295	11.0370659666474	9.65117265093905
SLC7A8	21.4352176454252	14.260402411786	5.58664972482311	14.5534626002336	2.43594460377765
OSGEP	316.681377675994	163.984968428529	202.005858229221	226.920299743451	112.932542046268
SLC22A17	106.745925455373	28.1903283684583	35.6644304908985	47.4909353328095	3.54185016415004
RNF31	152.386254795417	165.919156145898	161.373735697008	172.787840994863	152.117027334952
SCFD1	568.280006947867	502.489301029697	476.891399332724	478.072318538914	422.08008968326
G2E3	312.324201797098	334.13930429217	377.795928667989	334.515887562686	341.445624175667
HECTD1	1188.46631327395	1632.0764060769	1415.13803307802	1469.82094898071	1835.43933275126
HNRNPC	13049.4747704673	12174.263180915	12069.6429785735	12886.3732463277	13205.0654082163
RPGRIP1	6.00040884920165	6.96619725646302	5.75709581517918	8.7844165197879	7.01793646886941
SUPT16H	2420.82215794329	2691.76752621833	2712.27206197888	2623.32984011613	3050.45900126228
TOX4	1801.25282125176	2069.59349191425	1998.68031745078	1888.27991032048	1835.13199174916
GEMIN2	28.2089567469855	11.2116159209226	16.4891463090491	18.9564284459227	9.03245601132219
TGM1	44.0463237824837	13.2388188834113	14.3675064351704	21.9647997057656	9.51964493207772
TINF2	1486.6958157943	1563.59693093371	1595.49193841719	1369.75068845241	1367.79701624512
SEMA6A	19.5194797519474	17.301240049248	14.6664099901022	14.895975274912	16.959006462272
TRPM7	1959.30849607865	1553.1445982162	1844.69459147322	1618.03850326516	1397.36925083755
TYRO3	121.893396355006	203.763070764244	160.894117186056	188.274627521632	199.691091895442
WDR76	49.7606086511788	64.2157341699762	60.7621859353985	56.9844969737654	65.2027896670184
SNAP23	97.7908525630201	86.3286561363703	105.752590415674	63.0749646726207	72.8394427755046
PHGDH	116.306124441621	11.5032904843824	8.12199536966717	27.5350590986198	5.97779476792769
EZR	8342.23815277595	12314.9182702549	9934.11264326873	11482.1987288182	11914.1032916303
MYL6	1797.53919811268	2005.68004033385	1971.9167562747	2213.42313208934	2235.02820636554
AGO1	115.731338617211	116.277414334954	112.982997990589	137.725961614326	136.383374101964
CLSPN	3.14019293283474	10.0183093426257	5.85960494561578	7.21679242228508	9.51964493207772
RFFL	359.05044842839	984.782324971508	719.913461639055	600.969786442	914.492550069129
UNC13D	176.82246276227	189.847566401593	214.754418042438	186.647124029025	251.739780702061
MFSD11	90.4813827839948	77.0031224610661	78.6654235715099	82.8980845631795	65.6242147283432
DPYSL2	9.21147028791963	19.5973312538422	16.478834926094	6.88482527574111	15.0102507792499
TGFB2	8.90904338176943	11.4436225964904	7.76543158480108	6.77549304821199	3.54185016415004
GPATCH2	78.0515837683414	94.2915011879683	98.211673615536	81.0846729709482	91.9324164491419
NUP50	1771.46766905167	1979.10388307367	1977.01742926608	1947.11877869728	2219.70926175362
COMT	91.6714150994023	44.2156932224667	49.7914744755447	50.7507274031448	28.0985877802185
CECR1	331.728387500839	365.358027466228	354.056682704561	260.128918479053	320.155601236077
ECHDC1	608.85731975892	483.197743427067	513.89687013016	513.050741833312	566.560463909725
LRRFIP2	505.851865594794	1267.02781221026	1146.29233984153	972.919655621295	1262.2917556791
SEC22C	211.470790658486	246.643223706737	199.191286862743	240.979039673231	178.227937477458
HDAC6	358.363312195094	251.571674686872	282.794065970427	252.139920250019	271.030045953991
CDC6	64.084072049925	45.07416652986	49.2346489009937	28.7297472258433	14.4572979990637
UPRT	164.555628982108	175.167741037165	153.432763322777	158.036711478069	183.521251746338
CDC23	288.901331649291	223.170558457114	243.796855143763	193.537981288167	183.745385229371
AAAS	210.102628393982	131.696622117831	145.322119293248	135.205737960759	123.256115146306
CBX5	351.992226892921	315.955453610229	252.232445990576	302.084505811658	204.838116590669
SUCO	925.557801922919	1204.53416370496	961.508091718599	895.33451294612	683.234829503278
MSH2	101.386309089979	150.434792458073	135.860051915246	143.50270252998	204.02210837276
MAP3K1	463.223568637224	395.100245679641	355.687743144833	409.503000137509	743.224830615639
DHPS	862.063624033907	650.084402629053	673.498858160621	690.509241846025	668.565478071131
HOOK2	127.181560670329	54.313667061481	51.1379587493043	66.8135721099004	54.616161129258
ARCN1	4653.91169151184	5057.16216049873	4556.79365713247	4333.02453434349	4715.81571686038
TMEM38B	157.462565045654	80.4812138229799	75.5520667924052	100.867943808803	55.3274835330464
PSMD5	2133.34911526613	8363.87981199973	6937.29940529077	5663.36727756951	9004.43659642562
NUP188	4834.81900941789	4944.00183237219	4759.39137917445	4827.95532275473	5259.7708806419
CRAT	16.0686493863919	13.5074063613268	12.5164391701066	11.465486752753	6.46498368868322
SH2D3C	134.433755018705	162.648346850017	172.357201946667	70.3187275596427	109.785275038702
NANS	512.914005830653	355.654386746735	359.325778093629	399.028053049012	306.185492157768
TBC1D2	17.6590603174362	17.0329249123495	12.7423345867061	14.3675545006095	12.7984396585051
DFNB31	146.373306424769	224.976679569059	397.729689236371	132.663456054827	139.476957300049
CWF19L1	509.45780685655	435.663300197119	489.542988968939	405.244549452387	373.256511793586
SEMA4G	17.7860886339436	9.08727099276384	10.99277241541	5.83974254407256	9.87530613397193
BTAF1	3141.07144242191	2635.00434671971	2800.75601364212	2621.06422672532	2995.37712950732
IKZF5	459.700318327417	388.090360232485	430.758642998558	448.4675148252	474.418675832342
SORBS1	65.8091453128953	124.61146978543	100.075582612488	63.4643255795026	67.9017897085187
BAMBI	8.75423424294586	11.339108040535	8.21986048575954	7.82057577988054	6.95217260943875
IL11	12.1862168209219	53.7996784569655	23.1699131644034	29.6024961015646	41.4889021735996
WAC	1921.58054646731	2094.33242399147	2189.41043133378	1990.01197458317	1933.60991760121
CREM	3685.67335744799	2709.94991505867	2444.22165120362	3355.15775454834	2806.29547341896
NUBP2	238.225529108095	233.132500943928	261.883240511305	271.416132910228	260.864842477555
C19orf77	8.32968068277197	25.9418174004844	10.3505382733644	11.4397295768182	3.54185016415004
HIVEP1	2147.20419566133	1287.80005099078	1006.97917259391	1643.36884816181	1538.69699444677
FKBP5	1196.15245544786	1123.0640570229	1268.73913783885	1385.0502264635	1299.14498217812
SRPK1	1157.89968004155	1528.95739487362	1631.80054239326	1509.81850788095	2267.10751303087
BRPF3	508.925490475477	517.886856118006	447.821609902868	372.064869183196	417.405492053996
MRPS18A	74.4568817439505	85.5585980993667	87.888305448678	95.6936203870081	92.7215827623098
TMEM14A	8.99025905191799	10.6721665785431	8.13942965243655	10.1720119261348	6.46498368868322
EFHC1	27.1806257802247	20.2686786580617	18.4702813716858	13.4248048169708	15.0102507792499
HSP90AB1	40839.3128175095	52888.3157256718	51212.9402021156	58802.4983652581	63702.2761051082
CDC5L	646.748123242344	964.900738684529	873.79916987712	767.860159683772	937.688372101632
ITPR3	1221.86698775169	1806.24202197625	1542.59282273502	1794.42401660602	2414.73783606975
ZNF184	17.3549685310172	11.4418469234471	12.214335934831	8.33023855774739	9.03245601132219
SIRT1	578.363112164868	918.792478389653	832.200961989212	780.623337819804	848.479115793888
HNRNPH3	1769.27457733048	1924.18885300563	1917.57190201581	1713.96251246355	1538.507748283
IFT74	37.4464180682425	20.9210958044608	24.4577152530223	26.5110674232199	8.96669215189153
JAK2	548.642909057561	1743.79061823032	2100.02353515168	1634.65060554799	2415.30286889988
IL12RB1	64.6179218190221	121.990160886787	100.120281391544	166.814671899133	394.853875735275
ABL1	393.843849210348	381.656661386437	384.484312680303	261.338546713689	331.0321271163
ACOT7	36.2404634690816	79.5188623073462	82.7358897808091	65.9829118289454	107.758675446301
SH3GLB1	445.38217093457	649.576513249684	623.957545203305	597.101815583661	606.748850749503
CDC7	16.3263787713939	26.8971929265084	15.9643493940051	25.4940749273193	33.9837767839747
SYDE2	64.8772541925248	36.4773257398802	39.1132320213838	42.7910917558436	26.4128875349191
PCSK5	248.484989459042	157.046098142455	141.096758606004	131.082953369357	116.447550305677
SCD	143.745635038826	89.9359299281174	136.480875152103	114.924622219137	80.2009603963194
TMED1	22.105974350863	25.205067556921	22.3554340897788	19.0528820854844	28.1643516396492
ABLIM1	3538.68497653062	1004.56504331548	951.86854891249	1561.21225643237	622.401978268268
ERMP1	78.6473400059973	87.3453735146539	92.422378943827	76.2017719872837	80.4371739293011
RAB18	402.869579408296	507.571509254297	513.062833104014	501.38401636768	533.867804214466
NRP1	5.09195946270866	32.3335901746233	29.5148623976496	19.9331477737975	16.2745259632245
HSD17B7P2	13.1109282056092	11.0900587449819	9.56533058134408	8.64302359253425	7.43936153019428
TSPAN15	8.40538390906261	13.6469272341549	6.85401385888364	11.6431823840759	10.9154478349136
FAM21A	77.9573234777211	52.6914236698183	55.7202307761575	33.5974365617072	22.6079819330464
MAST3	111.270499840085	167.112052833738	135.054948075576	242.420448881802	521.123048365443
MZF1	202.542998237806	94.3684093343103	94.3746548271899	133.4054510492	115.921439430232
OCEL1	12.4218093679297	14.1180866294403	14.5478831802757	11.3112152375319	18.4863370839693
MYO9B	922.053432079596	1809.04601089409	1535.99840253692	1717.19950069274	2529.96003314614
KCNK6	106.385106301845	271.862177263201	312.761421500097	186.541762265452	245.433166636981
CATSPERG	126.960050208639	110.664447346688	122.019881420133	119.310832530673	72.5227035283002
PSMD8	1574.05402891174	1865.00688543874	1805.08979016827	1925.02488881311	2024.33174267586
FBXL19	64.3801549160109	177.377591434001	160.216583604649	108.774699240499	194.819202687887
STX1B	13.9426082996602	5.08411097784552	3.94512651189106	7.04964231909656	0
HSD3B7	44.6643394694039	22.4183552984347	23.5337358939153	27.8389360093958	20.0794315650972
SETD1A	3062.35084708334	2719.28094461835	2783.09813644737	2737.83674050335	2745.79547611652
BCL7C	26.2980997689989	32.7526444084058	31.8679440090066	24.7641102902707	15.787337042469
CIRBP	2087.39850482342	1698.0502193838	1909.20617262529	1994.38653773256	2010.44619394719
ATP5D	205.924378016405	268.283731913191	253.298919212975	266.109112201965	341.893891141732
C19orf26	8.3196645426995	21.3793678971319	16.0865902978287	19.7316039110513	33.8522490651133
PCDH11Y	5.73105277055217	11.1737862713593	10.3451409179126	10.6344023564766	17.0247703217027
PRKY	619.292283364782	904.226558125561	764.198822251668	730.964083655732	805.487043098489
HNRNPM	4349.86004314141	4706.23121937761	4561.35303250581	4325.88104383618	4286.98074614597
MARCH2	22.0458516915081	31.1419749324024	27.0131071909177	29.4388923470112	40.4487604726579
NDUFB7	91.5532408267086	81.3069942705327	74.9933756485328	69.2317342558248	63.3466397481678
TECR	448.282681610872	388.420146959267	375.941323686667	350.844821646958	274.64974002752
TIMM13	754.075513968173	771.411996047284	722.697883859508	832.625833798849	919.886515516711
CDC34	127.129988882345	162.879055849823	144.101347190315	150.652768952595	170.196701212388
MTAP	199.331598790079	99.7448135043276	123.028064407689	160.629116424452	123.453406724598
CEP170B	670.486298517826	1518.34685064855	1197.60935343465	972.825018259604	1437.14292905627
POLR2E	1080.46001509092	934.87307397651	969.300054294862	1093.73500894149	1274.44731859809
POLRMT	927.052329613319	503.861325969386	600.803689992618	681.629432400544	591.090359621053
HCN2	6.22579938897911	16.1430744946312	9.75512751962603	8.28763232988849	13.417156298122
CDHR5	11.0524704994805	17.9828072246578	13.8741168605249	11.9856950587542	2.92313352453318
IZUMO4	45.6164123366396	32.184099440457	26.8999719606064	63.3400532445611	87.8107716000647
RASSF7	44.8338864810055	55.6682410852537	48.334118654249	43.8041137877876	32.6805796453103
GADD45B	12119.9467871588	14836.7049648053	16161.7348011649	14801.630852543	23210.2216300751
IGF2-AS	4.76291597848276	53.718347227194	29.1697080883782	12.5574177166252	35.484265500931
MKNK2	848.414327465475	1064.55385969206	894.740765120039	747.529192442087	888.91847802144
TRMT2A	950.898549601988	517.118210799717	590.518490629376	598.919648053984	613.76410541353
RANBP1	1161.95691977589	929.737152504159	998.150308896994	1176.77894908129	1324.29091272422
ZDHHC8	329.547391721027	318.503343312812	325.443051868517	332.419961656335	468.981753794652
KLHL22	44.3098117209556	27.1755639092686	37.6184869499791	39.1696048990729	32.0618630056934
MED15	872.248516841731	971.69597161149	1054.91283459862	1031.05856840539	1217.66498474304
SNAP29	67.9203490878499	58.6968527351892	61.4520520140341	65.6783392624598	53.5102555688856
CRKL	1421.26143431066	1551.416620328	1506.66198720596	1400.8070309493	1369.64108611402
LZTR1	260.420490249569	162.354278322167	182.090508153249	201.736948331474	233.358129432213
CECR2	2.96296726670373	11.2762219471769	8.5272844035258	6.17170969061653	10.1383615716946
SMARCB1	226.430146157232	263.601019036747	256.416002575227	247.524228414903	281.048959856773
DERL3	296.356842400554	195.875696709831	240.412180386925	146.953586452698	132.736838123694
BCL2L13	640.593969021991	578.261354095384	544.545417244806	532.781437605428	538.700771467331
DDTL	33.2583343619218	45.2850298890602	45.9592491071779	37.2723467148592	34.5635714689017
DDT	60.0748499259582	85.7428779278347	81.6623189103373	72.807586169194	72.4448596189206
OSM	63.0311373632911	177.594259466426	130.718343781711	137.351235664989	242.402665493484
CABIN1	696.220763669695	661.18217265332	717.411010500967	629.694324467401	623.705175406932
TBC1D10A	92.8309221907119	198.578113520434	157.098943979482	136.230425291869	235.202199301114
SUSD2	12.6569429902205	15.7301428977195	11.7466865845678	12.3305407932656	5.00341692641663
SF3A1	2105.83950422924	1825.94220285366	1867.85266148542	1937.75447052486	1862.20519968323
RNF215	80.0186540997839	42.501119247104	44.2917459172452	39.1309691351706	25.0170846320831
SEC14L2	172.498030545178	47.2561330597507	36.1194948230975	76.0862888108983	52.2996641943928
SEC14L3	14.9685720584429	4.56472664365613	4.12828956249004	8.24666350615313	0.48718892075553
SPECC1L	144.707567466759	105.340570571823	136.935633104855	137.796929618341	117.47561195667
PPIL2	461.796649493711	338.354469718857	365.902636878026	303.872033100705	262.338489289771
UPB1	16.6888850657613	7.15066863808421	9.37253900027121	8.36066185334839	9.87530613397193
YPEL1	16.5147988692081	22.2602933594042	29.6676845030556	15.8317257790514	6.95217260943875
SNRPD3	818.405797849565	832.314453001535	790.035260702732	801.061872757645	738.613315040963
PES1	3771.23791342154	3584.69427711023	3782.70483614374	3720.90352540431	3730.46335623892
MAPK1	838.474795448292	1258.97666649003	1042.2809902505	1108.15772582217	1181.40899658857
GGT1	101.863941392486	168.776140680126	147.929571377155	182.762457544825	331.453552177625
PPM1F	193.788101244203	130.190128376005	139.313568792358	111.012137039558	93.1698497283756
SLC35E4	94.8743346708082	621.295324996139	683.179122415525	317.762290673039	366.09764936075
TOP3B	238.133612212954	126.034678546598	145.099280053438	124.843151815334	79.4627960877901
CYTH4	244.854044361381	604.595384444394	833.734368941668	370.188125364996	458.682340794512
DGCR14	319.016341336313	249.947062915468	292.212573876165	267.117231034464	269.670483201001
CRYBB2P1	301.293136203629	241.8465606305	259.377659296576	243.985986012176	213.526991450046
MFNG	975.107230014906	779.012010448048	1008.57512043241	1044.84203113146	1042.71852379685
LRP5L	92.9749313019182	80.7620535795409	77.0247895739281	85.1299144941584	64.1237260113869
SLC25A1	171.021536760541	211.715332748532	203.688336026117	167.809877683056	202.30956622272
ADRBK2	47.2743084023296	39.1234648909325	36.2651477131135	44.3950185574157	39.4086187717162
GGA1	1156.85517747322	864.666789540805	922.489786911914	844.430048946736	743.090621091935
HIRA	147.730930586113	141.019750386086	140.488802525093	135.818853557687	126.508067967992
SH3BP1	59.1959525301298	114.433634609941	117.88541660107	92.7215518312344	117.568217720842
LGALS1	147.781414485881	749.37868426108	352.942232850583	301.077447693028	697.480074069258
HPS4	291.992456030401	184.827453040962	238.490535883004	241.700486692111	217.28089504728
PIK3IP1	348.470915391477	278.683354023402	433.661829106083	215.03927079256	166.140820222742
NOL12	534.732424811116	486.623940586664	480.945166993686	445.189329816588	509.983467047496
SRRD	267.550005573894	278.158805946396	323.930569199606	320.331237893842	293.294446735092
PATZ1	324.191749094666	151.143544705554	199.833638222286	235.734986983907	160.808583999172
TRIOBP	57.8031066812894	70.9712082246974	60.4869186363254	60.52828818741	52.852616974579
TFIP11	1043.90016627105	1290.64788111864	1296.45091565014	1053.05139843863	1095.24232147427
GCAT	10.7064463661605	7.27159159836391	9.29648176839185	11.7373029638045	6.59651140754454
ANKRD54	102.969479612087	71.8973417451791	77.2522562530714	81.1080970870499	66.9542537717485
EIF3L	4275.66520457429	4912.2101966178	4099.30668664937	4971.37461668942	5037.91335733921
NHP2L1	2381.8489134047	2017.48265425496	2101.30258537865	2315.71658681612	2172.07346796912
MICALL1	98.662659254734	194.199159900974	200.519250742607	177.678708354124	204.075792182242
POLR2F	319.543148038045	236.031454894586	248.405567549902	258.869837411992	241.443049506765
CCDC134	16.4262466705276	30.6436254055891	30.9264214308685	20.6052945351867	29.8889738396384
DEPDC5	138.319096398026	109.407141156326	117.433303491192	104.732308410214	77.0657734387022
PICK1	176.86358471623	72.0781589658391	98.1145568276831	91.0707767974588	53.247200131163
TTC28	24.6626630671014	6.60914072641749	5.85344372420642	5.41365481779998	2.01451954245278
CENPM	52.8789318199501	105.211774175699	97.0653830385806	99.5192557067461	111.946084154808
TPTEP1	19.1305501622784	8.95659366581694	7.87434740819735	12.476175724864	17.0247703217027
KDELR3	6.34074501106802	7.83177254102492	10.3147364980559	12.4504185489291	5.55636970660282
CYP2D6	129.972213275612	118.345227860271	123.654984035691	121.279482834223	132.551626595351
DDX17	7336.97208276137	7095.85611398989	7540.25030648947	7124.09007264322	7936.85527527225
TCF20	1421.3309489585	1262.82727547516	1440.35533137281	1350.18357098717	1143.17204723666
HSCB	56.5803738407092	50.5690505428147	44.7160986621587	56.203017984847	45.93936631983
CBY1	11.2599720964299	5.68821964372176	3.71032840793557	7.66630426465945	1.94875568302212
TOMM22	1008.55542424289	1010.57784252744	983.863977007563	1118.86467452962	1095.84359445426
XBP1	3727.27671958743	5806.16143783137	5254.68885259254	4071.29253474011	4246.3064993597
RTCB	848.634060977949	893.408751069031	852.947184263518	877.020096792263	987.052822721543
JOSD1	3067.44064050392	3313.59800162785	3104.05860798165	3338.50206262914	3465.44463954156
FBXO7	718.80199870886	817.905930767444	918.230290000304	768.194943913763	904.583685590154
GTPBP1	1691.96517303806	1929.2842388882	1967.20860506597	1751.64954668637	2174.42888685867
POLDIP3	1407.08821953553	1326.14712602951	1274.83971194716	1246.39689656299	1284.80713184797
TIMP3	5.04435475155072	6.3889431385897	0.419156136661142	11.1381857258752	2.50170846320831
PPP6R2	828.8363823815	737.149464282728	780.927782772002	656.576809422232	699.877096718346
SBF1	2971.19483932525	2800.86848633211	2940.75085878363	2534.11230678888	2896.60258987254
SUN2	1132.80584805639	1075.62083395397	1037.62623127391	950.612590184685	1170.95121396483
CYB5R3	587.794113708822	641.765710144503	554.996375870726	669.291340334078	770.758385565723
DNAL4	21.0771138095009	5.84131746412155	7.59766399620176	5.82919701593821	1.94875568302212
MIOX	16.4378294449116	5.48645146815512	3.68777384713824	4.17799786684112	0
LMF2	577.530904515321	552.360688606811	562.725600285305	574.258294927065	626.484701162655
RHBDD3	284.270362585774	257.384644296574	255.259551829255	274.293020172405	284.420360347372
PACSIN2	112.295448368928	126.99836567636	110.211655879351	104.441310087405	128.654115229307
RASL10A	6.48224254497668	7.94773248887287	6.27172372861866	3.84603072029716	4.02903908490557
AP1B1	767.195754956283	690.639310565787	789.559144209612	764.332972280477	846.700809784417
HMGXB4	514.297980161842	530.25401397894	508.794631414198	452.77236417952	560.439061372987
TOM1	259.125209843584	197.698969194815	227.239486039091	331.353609845781	274.464528499177
NEFH	20.9419364914064	36.6266282963495	30.9709565444896	48.2387162178798	59.8437115387075
CHKB	6.43854707184959	4.45796856722981	4.57958754828546	4.24869433046795	5.97779476792769
BIK	52.4919795141123	83.6412001647279	64.6444720673048	64.6788914741928	57.9217977604263
HMOX1	274.739648097836	1025.64983008594	674.285439412789	272.836314811187	45.0039104330087
MCAT	198.270777121436	121.967281558621	155.614021061542	186.590519442167	158.411561350084
THOC5	241.722984810391	172.309054967604	206.593526120852	220.193987987276	144.046869115192
MCM5	260.419997724185	294.071941012705	261.575575316445	179.426759810421	106.88898341891
APOBEC3H	1.76923381937401	16.4127664785399	32.6053163284306	11.206549129669	25.1096903962547
ARSA	179.116974155974	180.014647696287	171.415399762578	185.527102829384	232.279065776581
TSPO	67.0759604910671	136.187152511441	116.174803699501	159.813939331685	158.794064456719
RASD2	29.9771676218876	6.86157073571578	2.46664101907064	8.87853709951652	5.00341692641663
TTLL12	1304.98285065608	558.012634776681	717.345575925035	987.037843520192	839.081600335566
CBX7	818.408972389574	736.958241411148	752.849906478741	592.754640554795	420.421231342701
PDGFB	4.03595554315727	19.2807965483467	22.6697514286083	5.12896001878106	6.53074754811388
RPL3	23138.7567150165	25717.1418840503	24716.018911143	30113.2014189208	30414.7527845682
ZMAT5	11.0040794793526	11.9531360242621	13.9347164743543	9.16556495836852	7.86078659151915
RBFOX2	13.4598357901323	43.1103572936452	32.4256988058709	20.5947490070523	21.5409983273638
TAB1	49.5800768954487	24.6990976620242	34.4776680401467	32.7600486416411	14.7471953415272
ASCC2	959.194945697931	544.930862123918	595.062951796894	685.301253929861	493.840468803133
MTMR3	625.854380638922	568.626405600393	599.621604764299	460.283972813637	409.018594587032
MIEF1	1845.74779606021	1808.99694766511	1913.70073381696	1779.28163526368	2013.13847754843
APOL4	9.41714851618896	14.7907067290898	10.694011524762	11.3947902891262	23.0951708538019
APOL1	636.772476056456	1135.9046522851	834.946249547912	1153.84372626077	2023.48352894352
MYH9	20739.7832667509	18571.626912022	15682.5770220468	19485.237556276	19218.7792518742
CACNA1I	161.321121022779	48.1447673175345	26.845098193581	65.9615492322886	23.2924624320939
SAMM50	274.658046498052	156.431029614673	174.172147208774	212.34983551636	127.772343151967
TXN2	267.024827157222	197.535621226071	191.446964549453	243.340079599205	210.343484292633
FOXRED2	185.937925202189	102.196374938239	91.3408995735969	103.177987016	70.1404427340043
GRAP2	284.998660548604	247.677617462684	220.581613681786	265.394783328038	172.922543158629
EIF3D	5584.09270915002	5500.94174011514	5388.66107052734	5900.61489028493	5664.17259604457
TNRC6B	323.429991478572	329.900931159656	246.909706199367	231.721780712738	154.974397000054
SGSM3	399.159578362936	294.698792568211	292.583097003125	293.460689778565	294.164138762482
IFT27	58.6347057858939	36.833157985929	42.509181262444	39.3816942899534	33.1020047066352
KIAA0930	581.210046283542	529.28781759147	576.297885847481	594.519015268128	668.658083835302
NCF4	5.76509969931515	26.5490069484676	28.904627087396	24.4770824314187	54.8671365170318
CSF2RB	17.9996949249825	9.0395184762461	16.7977624948673	41.786553732589	0.48718892075553
SLC25A17	268.353837391163	252.732082331951	264.454835866732	321.091778401425	342.61729359547
FAM118A	2797.83987674965	696.904309567479	618.913811855098	1123.12201275438	405.357296753969
KCTD17	150.969121173665	258.853528719914	273.947849766825	290.011986340746	355.732472501179
ST13	1841.1641328572	1731.43309163555	1674.3518762975	1881.42129178368	1751.98373772841
IL2RB	5259.26121579123	10755.9532644499	11667.0133855411	12991.3173301314	15335.3184251972
RBX1	59.0520491582336	47.941373802155	47.2735309720684	56.836800522722	71.3121121538074
EP300	1590.21488648898	2306.95207906756	1915.16210467642	1591.67919542358	1690.6274574228
L3MBTL2	563.066916507314	348.47214992967	413.337288086178	364.646380323232	316.560067262445
RANGAP1	2902.27121215359	1641.38578165251	1773.08593141326	2212.3324071036	2647.6329366811
ZC3H7B	2808.9913562683	2164.72289484655	2228.09306679793	2234.68381955402	2615.89184755803
PHF5A	853.298879496121	946.209017191639	830.892802576547	874.66060075264	975.238159149655
ACO2	731.208019603306	651.979422112824	592.297916001334	591.54134700607	474.947468512631
POLR3H	1087.72059379059	752.430351438963	840.103210958345	760.029225411299	497.618532500265
TRMU	277.320485791742	181.119376185064	210.515497228641	254.677417070831	263.235023221902
PMM1	154.810309206432	123.503529624552	117.616126828181	142.348805203875	105.164361218921
DESI1	1865.40647411828	1337.91892243065	1514.39181374482	1881.34005149418	1862.71654870388
CERK	1747.57376956288	2717.37780361758	2429.51959386424	2555.76765532527	3539.70136351495
BRD1	1779.64427811368	1704.79017884082	1707.04664849816	1827.76380591646	2125.59859252873
ZBED4	429.252927743143	610.605751757459	615.696785589292	552.309555099743	677.863671325019
ABHD4	27.3475840568755	20.0938769952898	12.7998674928195	12.0137852945222	15.787337042469
KHNYN	1540.12021762882	1199.07836449021	1153.07699070256	996.800225415005	1015.60907571293
FKBP3	138.008571258633	121.875029337265	119.881554941	113.877206427635	139.990988125545
SDR39U1	226.298759522916	151.80171470324	192.048986033424	166.703676819797	140.51709900099
GZMH	3.81139893942132	6.75442835348062	184.382469455477	14.5124937764983	15.7604951377281
GZMB	221.120835922981	2861.6345615426	5960.38177576484	1313.1271996223	4343.19007332528
RBM23	776.073495408755	574.38640694772	557.083714106382	635.587948032655	587.996776422968
PRMT5	538.850522400924	460.719606357016	434.262875558661	452.422877773027	510.784713410613
AP4S1	68.6418959734005	96.3747420364528	97.017439172923	84.6991606482196	90.8654328434592
VCPKMT	365.200802553831	358.528271594051	379.751252183603	346.508157685618	460.828388055826
SOS2	760.483822416913	526.663282075337	619.242068733015	560.163769075179	395.299460896498
CDKL1	36.4502234711633	30.6071284557109	27.5840957210623	31.6915417938707	52.0755307113599
